Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Braden Montgomery","CHW",44.958,169.356,154.102,34.5578,22.892,7.02925,0.522859,4.11364,17.233,16.424,12.116,0.603463,48.989,1.81026,0.943145,0.384929,2.98325,1.9411,0.67228,0.224253,0.0715416,0.289266,0.247321,0.286937,0.356736,0.28199,0.643673,0.132483,4.06482,0.298641,,-0.126169,15.7393,-4.27145,78.5391,-0.126169,0,-4.409890130162239,-1.5476994514465332,-0.0131606,999,,,,,,,148.6,3.302222222,148.6,3.302222222,,,,,,,,,,,,,,,,,,,"Braden Montgomery","sa3038253",695731
"Joey Loperfido","TOR",20.409,73.894,67.3791,15.4706,10.3974,3.19558,0.232786,1.6448,8.09778,7.07031,4.63734,0.260703,21.1707,1.12451,0.409926,0.343144,1.23496,1.39414,0.398107,0.229605,0.0627567,0.286501,0.219045,0.288677,0.357176,0.282902,0.645853,0.12757,4.86462,0.307421,,0.0108392,6.92211,-1.80904,80.028,0.0108392,0,-1.7285733660683036,-0.944861114025116,-0.0133132,721.22998046875,,,,,,,64.4,3.22,64.4,3.22,,,,,,,,,,,,,,,,,,,"Joey Loperfido","29630",694388
"Tyler Locklear","ARI",73.561,288.984,260.181,61.5811,40.5281,12.6351,0.773895,7.64399,32.7504,32.7452,21.5192,1.05942,79.8261,5.13253,1.81806,0.333329,5.41911,4.9942,1.58816,0.236686,0.074465,0.27623,0.269576,0.305673,0.379336,0.299854,0.685009,0.14265,4.60229,0.309044,,-0.0880423,31.0482,-3.09745,90.0102,-0.0880423,0,-3.50959712266922,-6.243603229522705,-0.0141838,736.739990234375,,,,,,,290.7,3.928378378,290.7,3.928378378,,,,,,,,,,,,,,,,,,,"Tyler Locklear","31396",682988
"Dustin Harris","CHW",15.224,41.792,37.9579,8.47612,5.75003,1.76408,0.153078,0.808933,4.59459,3.69905,3.00628,0.162727,9.88745,0.402809,0.316007,0.108977,0.494648,1.55217,0.411086,0.223303,0.0719344,0.236587,0.30405,0.285133,0.341777,0.275293,0.626911,0.118474,5.62577,0.278023,,0.0826967,3.65673,-1.28131,75.5882,0.0826967,0,-1.1197489351034164,-0.46067020297050476,-0.014529,999,,,,,,,34.8,2.32,34.8,2.32,,,,,,,,,,,,,,,,,,,"Dustin Harris","25705",687957
"Wade Meckler","LAA",27.296,105.537,95.3055,22.7832,17.2828,4.27839,0.462558,0.759455,10.3515,7.83178,8.73249,0.201072,22.0456,0.585199,0.629817,0.283956,2.37588,1.51027,0.488328,0.239055,0.0827434,0.20889,0.39611,0.304988,0.317559,0.278043,0.622547,0.0785041,4.46897,0.301158,,-0.072206,9.46997,-3.00004,74.8991,-0.072206,0,-3.1944470554590225,-0.5897284150123596,-0.0155273,750.4600219726562,,,,,,,88.6,3.281481481,88.6,3.281481481,,,,,,,,,,,,,,,,,,,"Wade Meckler","31490",685133
"Vidal Bruján","NYM",13.373,41.334,37.672,8.02665,5.74688,1.6966,0.0918694,0.491303,4.24494,3.13158,2.85532,0.129251,8.8278,0.376787,0.24758,0.182268,0.718372,1.39467,0.493525,0.213067,0.0690792,0.213572,0.323446,0.273591,0.302105,0.255929,0.575696,0.089038,5.18381,0.263469,,0.018404,2.9668,-1.91713,64.2055,0.018404,0,-1.735146403312683,0.2063734531402588,-0.0157132,999,,,,,,,23.5,1.807692307,23.5,1.807692307,,,,,,,,,,,,,,,,,,,"Vidal Brujan","20536",660644
"Kemp Alderman","MIA",4.31,14.179,13.2371,3.05345,2.09217,0.560289,0.0397245,0.361266,1.42905,1.48834,0.694879,0.00414551,3.92818,0.145649,0.0779479,0.0234219,0.283561,0.207238,0.0640292,0.230674,0.0490076,0.277042,0.176896,0.275085,0.360879,0.277668,0.635964,0.130205,4.39411,0.298283,,-0.00410679,1.26798,-0.407375,74.4557,-0.00410679,0,-0.4333801525644958,-0.19953703880310059,-0.0164906,999,,,,,,,9.7,2.425,9.7,2.425,,,,,,,,,,,,,,,,,,,"Kemp Alderman","sa3022562",694580
"Rhylan Thomas","SEA",7.623,28.516,26.3662,6.56166,5.1165,1.23423,0.0345805,0.176337,2.73571,2.30089,1.49236,0.064175,2.73146,0.145771,0.218423,0.293225,0.574441,0.810195,0.265469,0.248866,0.0523341,0.0957868,0.54636,0.290538,0.318364,0.268725,0.608902,0.0694982,4.479,0.269686,,0.00915657,2.34303,-1.02635,76.1896,0.00915657,0,-0.7910964656621218,-0.3529166579246521,-0.0166297,999,,,,,,,21,2.625,21,2.625,,,,,,,,,,,,,,,,,,,"Rhylan Thomas","31793",689041
"Jhostynxon Garcia","PIT",97.979,327.794,301.494,70.1075,45.6223,14.1933,1.46116,8.83069,34.5781,36.2974,20.2061,0.386459,91.5107,3.16214,2.34277,0.588749,4.78322,3.93578,1.28993,0.232533,0.0616426,0.279171,0.220806,0.285679,0.377172,0.288606,0.662851,0.144638,4.43615,0.301121,,-0.193993,32.2247,-6.50671,81.4063,-0.193993,0,-7.417706236243248,-3.6720523834228516,-0.0188226,558.9099731445312,,,,,,,295.7,3.017346938,295.7,3.017346938,,,,,,,,,,,,,,,,,,,"Jhostynxon Garcia","28142",691373
"Aaron Schunk","ATL",6.68,18.651,17.4341,3.84282,2.68307,0.779645,0.0824423,0.297662,1.77143,1.74035,0.905408,0.0321814,4.66799,0.124907,0.129721,0.0568649,0.287684,0.187562,0.0779557,0.22042,0.0485448,0.250281,0.193961,0.262079,0.325817,0.257232,0.587897,0.105398,4.32244,0.281403,,-0.0187139,1.35844,-0.845316,61.3266,-0.0187139,0,-0.8736009169369936,0.06852953881025314,-0.0188816,999,,,,,,,11.3,1.614285714,11.3,1.614285714,,,,,,,,,,,,,,,,,,,"Aaron Schunk","25524",668845
"Ronny Simon","PIT",5.645,19.032,17.3033,4.03269,2.86389,0.846163,0.0764772,0.24616,2.01575,1.55001,1.35085,0.0361538,3.69119,0.112523,0.13944,0.125858,0.336153,0.581612,0.186901,0.233059,0.0709776,0.193947,0.365965,0.290702,0.333479,0.275544,0.624181,0.10042,5.21901,0.280371,,0.0114546,1.66915,-0.579627,72.4582,0.0114546,0,-0.6098023857921362,-0.20978835225105286,-0.0190702,999,,,,,,,13.2,2.2,13.2,2.2,,,,,,,,,,,,,,,,,,,"Ronny Simon","25346",682927
"Ji Hwan Bae","NYM",12.196,33.943,30.6357,7.03846,5.20745,1.45882,0.0806183,0.291574,3.76889,2.30517,2.70379,0.0877213,8.50351,0.242711,0.181428,0.179359,0.579213,1.56135,0.445462,0.229747,0.0796568,0.250523,0.317962,0.295731,0.31118,0.271039,0.606912,0.0814335,5.57556,0.30637,,0.076594,2.85273,-1.1579,74.5566,0.076594,0,-0.9469800069928169,-0.37415122985839844,-0.0196276,999,,,,,,,23.9,1.991666666,23.9,1.991666666,,,,,,,,,,,,,,,,,,,"Ji Hwan Bae","23818",678225
"Samad Taylor","SDP",12.558,43.134,38.981,8.55473,6.23647,1.48811,0.253134,0.57702,4.80031,2.91411,2.98642,0.0411567,11.1169,0.320749,0.317113,0.528696,0.67638,1.88183,0.510346,0.219459,0.0692358,0.25773,0.268637,0.278414,0.31503,0.263393,0.593443,0.0955706,6.47345,0.289004,,0.104638,3.3574,-1.73921,69.7562,0.104638,0,-1.441505253314972,-0.1937962919473648,-0.0204853,999,,,,,,,33.7,2.592307692,33.7,2.592307692,,,,,,,,,,,,,,,,,,,"Samad Taylor","22274",669392
"Jordan Walker","STL",121.253,470.575,429.196,97.6538,64.3826,21.1581,1.28156,10.8315,49.6073,47.922,33.2928,0.885937,129.374,4.92267,2.72997,0.433782,8.22131,7.33462,2.30013,0.227527,0.0707491,0.274927,0.257338,0.288997,0.358506,0.284201,0.647503,0.130979,4.46684,0.297621,,-0.14649,44.5781,-11.0239,82.4202,-0.14649,0,-9.95124688744545,-5.905178546905518,-0.0204912,339.2900085449219,,,,,,,411.5,3.400826446,411.5,3.400826446,,,,,,,,,,,,,,,,,,,"Jordan Walker","27475",691023
"Ryan Vilade","TBR",40.611,133.532,122.093,27.3107,18.7277,5.51176,0.399916,2.67132,13.0914,13.1922,8.92545,0.293164,33.5058,1.22626,0.930409,0.356953,2.39339,1.84872,0.610848,0.223688,0.0668413,0.250919,0.266385,0.281302,0.341021,0.273602,0.622323,0.117333,4.26223,0.283713,,-0.0691265,11.5005,-4.27732,72.1358,-0.0691265,0,-4.454483911395073,-0.34184345602989197,-0.0205007,750.1699829101562,,,,,,,105.8,2.580487804,105.8,2.580487804,,,,,,,,,,,,,,,,,,,"Ryan Vilade","22165",668723
"Kevin Newman","KCR",5.767,19.43,17.948,4.16847,3.16916,0.783533,0.0526821,0.163098,1.75355,1.58218,0.92344,0.031469,3.4441,0.105591,0.149714,0.235111,0.405198,0.284809,0.0915702,0.232253,0.0475265,0.177257,0.268123,0.271741,0.309042,0.255887,0.580782,0.0767882,4.14167,0.276414,,-0.00804509,1.39396,-0.90184,57.7983,-0.00804509,0,-0.9744868436828256,0.08899690955877304,-0.0221753,999,,,,,,,10.3,1.716666666,10.3,1.716666666,,,,,,,,,,,,,,,,,,,"Kevin Newman","17696",621028
"Kameron Misner","KCR",14.674,54.422,48.6183,9.97748,6.24754,2.23976,0.285613,1.20456,5.98082,5.01916,4.91082,0.0619633,17.3017,0.40042,0.350395,0.14208,0.662593,1.53514,0.335683,0.205221,0.0902359,0.317918,0.283834,0.281664,0.337366,0.274185,0.61903,0.132145,5.87513,0.287992,,0.0936623,4.71287,-1.71751,70.4027,0.0936623,0,-1.804788202047348,-0.2911507785320282,-0.0227975,999,,,,,,,41,2.733333333,41,2.733333333,,,,,,,,,,,,,,,,,,,"Kameron Misner","26374",670224
"Tyler Black","MIL",4.974,15.103,13.3268,2.85845,1.93464,0.569816,0.0891174,0.264878,1.65627,1.33731,1.46921,0.039898,3.84797,0.206323,0.0783858,0.0222972,0.223558,0.502753,0.137845,0.214489,0.0972795,0.254782,0.381815,0.300648,0.330247,0.281816,0.630895,0.115758,5.85465,0.279109,,0.020531,1.40148,-0.383055,79.3931,0.020531,0,-0.34833706356585026,-0.3837963044643402,-0.0234964,746.7100219726562,,,,,,,11.6,2.32,11.6,2.32,,,,,,,,,,,,,,,,,,,"Tyler Black","29949",672012
"Ryan Ward","LAD",6.51,25.031,23.0436,4.91649,3.00269,0.957054,0.0865807,0.870166,2.8706,2.98546,1.6586,0.0921574,6.51577,0.140691,0.158895,0.0292064,0.384537,0.296113,0.115383,0.213356,0.0662618,0.260308,0.254551,0.268612,0.375688,0.278711,0.644299,0.162332,4.37169,0.255828,,-0.0191216,2.25964,-0.697964,77.0204,-0.0191216,0,-0.7008546162396669,-0.36836421489715576,-0.0241899,999,,,,,,,23.3,3.328571428,23.3,3.328571428,,,,,,,,,,,,,,,,,,,"Ryan Ward","sa1169792",669899
"Tanner Murray","CHW",25.058,98.953,92.9849,21.4238,14.5052,4.95648,0.186969,1.77516,9.0178,9.36057,4.41788,0.0147351,23.1141,0.817893,0.52397,0.208332,1.82066,0.582003,0.192133,0.230401,0.0446462,0.233586,0.191134,0.269985,0.344999,0.268946,0.614984,0.114598,3.26985,0.286341,,-0.0925074,8.1483,-3.54376,69.5533,-0.0925074,0,-3.6434374004602432,-1.0739142908278154e-8,-0.0243131,999,,,,,,,74.8,2.992,74.8,2.992,,,,,,,,,,,,,,,,,,,"Tanner Murray","sa3016805",695020
"Sterlin Thompson","COL",7.462,27.81,25.3809,6.19811,4.19616,1.27861,0.141665,0.581673,3.09817,2.86922,1.81305,0.0378163,6.67414,0.417619,0.157562,0.040817,0.518951,0.43767,0.147295,0.244203,0.0651943,0.239991,0.271653,0.30353,0.374496,0.297216,0.678026,0.130293,4.7771,0.3072,,-0.014964,2.92832,-0.357643,75.5344,-0.014964,0,-0.8213645992800593,-0.34546294808387756,-0.0247169,999,,,,,,,26.9,3.842857142,26.9,3.842857142,,,,,,,,,,,,,,,,,,,"Sterlin Thompson","sa3019999",694514
"Garrett Hampson","CIN",21.032,63.636,57.2122,12.3974,8.95706,2.23423,0.379153,0.826925,6.49329,4.45573,4.81211,0.0439992,17.317,0.442406,0.384884,0.784371,0.934458,1.84902,0.535783,0.216691,0.0756194,0.272126,0.277884,0.28085,0.312358,0.264347,0.593208,0.0956668,5.73812,0.29327,,0.0568624,5.00252,-2.51656,61.7913,0.0568624,0,-2.8249058164656162,0.45439502596855164,-0.0259184,999,,,,,,,41.4,1.971428571,41.4,1.971428571,,,,,,,,,,,,,,,,,,,"Garrett Hampson","19262",641658
"Nathan Church","STL",40.757,139.916,128.688,30.9941,22.8215,5.77241,0.525994,1.87421,13.9254,12.412,7.85743,0.417122,20.7026,1.56913,1.00025,0.801091,3.00997,2.66451,0.871366,0.240847,0.0561582,0.147964,0.379539,0.290556,0.337569,0.276101,0.628125,0.0967225,4.62897,0.271865,,-0.0340756,12.3342,-4.19793,76.8712,-0.0340756,0,-3.869511514902115,-1.0482767820358276,-0.0268825,676.0599975585938,,,,,,,119.4,2.912195121,119.4,2.912195121,,,,,,,,,,,,,,,,,,,"Nathan Church","31357",701675
"Juan Yepez",,11.313,37.956,34.7358,8.15579,5.47421,1.67356,0.0523613,0.955656,3.58583,4.24183,2.50371,0.0495056,6.44674,0.304515,0.337177,0.0747564,0.733158,0.184693,0.0588214,0.234795,0.0659634,0.169848,0.388368,0.289431,0.368525,0.287395,0.657956,0.133731,2.67106,0.260208,,-0.0415009,3.69403,-0.790763,82.48,-0.0415009,0,-0.8296525329351425,-0.6973104476928711,-0.0270266,999,,,,,,,34,3.09090909,34,3.09090909,,,,,,,,,,,,,,,,,,,"Juan Yepez","18400",660766
"Matt Koperniak","STL",9.457,34.806,32.115,7.39757,5.39985,1.2998,0.0861731,0.611751,3.30218,3.28261,2.04469,0.040731,7.34393,0.313397,0.216399,0.116529,0.782472,0.32993,0.137408,0.230347,0.0587454,0.210996,0.278419,0.281228,0.333333,0.270922,0.614561,0.102986,3.55906,0.278385,,-0.0412317,2.92195,-1.19065,73.3233,-0.0412317,0,-1.1417068466544151,-0.29188272356987,-0.0281958,999,,,,,,,25.5,2.833333333,25.5,2.833333333,,,,,,,,,,,,,,,,,,,"Matt Koperniak","sa3014834",689288
"Jonah Bride","TEX",7.404,25.173,22.1184,4.83345,3.40339,0.902215,0.0365614,0.491285,2.50839,2.2735,2.50943,0.0336603,5.59848,0.31672,0.16768,0.0608023,0.547998,0.0814144,0.0270624,0.218527,0.0996872,0.2224,0.448234,0.305015,0.329258,0.284398,0.634273,0.110731,2.5258,0.268097,,-0.0357028,2.38869,-0.585699,81.8603,-0.0357028,0,-0.5738964527845383,-0.5712962746620178,-0.0285226,750.2000122070312,,,,,,,17.9,2.557142857,17.9,2.557142857,,,,,,,,,,,,,,,,,,,"Jonah Bride","24703",681146
"A.J. Vukovich","ARI",7.094,28.528,26.502,6.03275,4.09367,1.1423,0.0943063,0.702478,2.92435,3.14697,1.66199,0.0677543,9.08259,0.172192,0.152869,0.0389469,0.523226,0.262941,0.0912002,0.227634,0.0582581,0.318374,0.182986,0.276139,0.357373,0.276193,0.633512,0.129739,3.94887,0.315965,,-0.0234462,2.517,-0.853804,73.8019,-0.0234462,0,-0.9092450253665447,-0.32842591404914856,-0.029521,999,,,,,,,24.9,3.557142857,24.9,3.557142857,,,,,,,,,,,,,,,,,,,"A.J. Vukovich","sa3014525",691021
"Eric Wagaman","MIN",24.373,95.056,87.8757,21.1077,14.0417,4.80608,0.17164,2.08833,9.84646,9.95476,5.88337,0.0681903,18.5547,0.446264,0.74276,0.107857,1.72965,0.875578,0.286432,0.2402,0.0618938,0.195198,0.317082,0.288972,0.370092,0.287494,0.659064,0.129892,3.65873,0.279798,,-0.0762177,9.25891,-1.97269,81.8299,-0.0762177,0,-2.111895613372326,-1.4627143144607544,-0.0309942,598.6599731445312,,,,,,,82.8,3.45,82.8,3.45,,,,,,,,,,,,,,,,,,,"Eric Wagaman","23395",676572
"Cristian Pache","NYM",4.593,16.331,14.8819,3.15219,2.12959,0.65936,0.0818055,0.281429,1.67653,1.44436,1.18163,0.00110185,4.97762,0.112697,0.081736,0.0730053,0.288079,0.248129,0.0898346,0.211813,0.0723551,0.304796,0.237389,0.273497,0.323846,0.264833,0.597343,0.112032,5.03771,0.295814,,-0.00975927,1.29024,-0.639392,66.0198,-0.00975927,0,-0.6674667214974761,-0.180015429854393,-0.0311179,999,,,,,,,7.7,1.54,7.7,1.54,,,,,,,,,,,,,,,,,,,"Cristian Pache","19948",665506
"Junior Perez","ATH",11.626,44.719,40.3993,8.17874,4.87153,1.93166,0.114618,1.26094,5.15952,4.06092,3.59206,0.0551935,15.8412,0.215228,0.239213,0.273183,0.482576,1.44997,0.35247,0.202448,0.0803251,0.354239,0.226754,0.269677,0.349571,0.271876,0.619249,0.147124,5.69191,0.29392,,0.0887201,3.78878,-1.49511,69.0095,0.0887201,0,-1.5446802079677582,-0.2990226447582245,-0.031159,999,,,,,,,33.9,2.825,33.9,2.825,,,,,,,,,,,,,,,,,,,"Junior Perez","sa3005744",678577
"Akil Baddoo","MIL",10.938,38.981,34.8271,7.19117,4.56998,1.47454,0.224235,0.922408,4.24335,3.76269,3.63129,0.12339,11.0439,0.189254,0.207319,0.126016,0.464825,1.20738,0.334776,0.206482,0.0931554,0.283316,0.328804,0.283405,0.341154,0.275629,0.624559,0.134672,5.78133,0.27175,,0.0498019,3.42142,-1.18448,75.1548,0.0498019,0,-1.0980621948838234,-0.5063888430595398,-0.0314656,999,,,,,,,30.4,2.763636363,30.4,2.763636363,,,,,,,,,,,,,,,,,,,"Akil Baddoo","22168",668731
"Wilmer Flores",,65.297,249.481,224.179,51.7994,33.8535,8.96726,0.321101,8.65751,26.5797,29.8328,19.4902,0.143639,45.4633,3.13144,2.15869,0.253189,4.02973,0.426186,0.112655,0.231063,0.0781231,0.182231,0.428703,0.298929,0.389785,0.300971,0.688713,0.158722,2.19826,0.250509,,-0.33278,27.0304,-2.44773,91.4595,-0.33278,0,-2.851079910993576,-5.902065277099609,-0.0316793,722.0900268554688,,,,,,,243.9,3.752307692,243.9,3.752307692,,,,,,,,,,,,,,,,,,,"Wilmer Flores","5827",527038
"Dominic Smith",,67.488,264.807,238.342,57.244,39.355,11.3989,0.481126,6.00896,27.0788,28.5836,20.5148,0.74272,53.3236,3.28338,2.39281,0.273938,5.03668,1.38861,0.401024,0.240176,0.0774708,0.201368,0.384723,0.306359,0.367673,0.295865,0.674032,0.127497,3.10773,0.282439,,-0.298518,27.5931,-3.6959,87.9519,-0.298518,0,-4.0693166851997375,-5.207407474517822,-0.0321787,999,,,,,,,243.4,3.63283582,243.4,3.63283582,,,,,,,,,,,,,,,,,,,"Dominic Smith","15653",642086
"Pedro León","PHI",5.409,19.787,18.0152,3.65342,2.41253,0.6999,0.0331046,0.507883,2.09307,1.82142,1.23385,0.0270651,6.23032,0.30541,0.103913,0.128632,0.297978,0.522276,0.154514,0.202796,0.0623568,0.314869,0.19804,0.264146,0.329898,0.2622,0.594044,0.127102,5.09806,0.276387,,0.0152695,1.521,-0.816989,63.5904,0.0152695,0,-0.8385981740429997,-0.13912037014961243,-0.0326786,999,,,,,,,21.6,4.32,21.6,4.32,,,,,,,,,,,,,,,,,,,"Pedro Leon","27781",694175
"Luken Baker","ARI",9.645,33.154,29.673,6.29825,3.7419,1.35797,0.0384625,1.15992,3.44792,4.20018,2.95494,0.0648638,9.24784,0.236516,0.263022,0.0265028,0.487416,0.0207784,0.00662253,0.212255,0.0891276,0.278936,0.319527,0.28646,0.377882,0.290219,0.664342,0.165627,1.87228,0.263123,,-0.0438999,3.30269,-0.614712,83.41,-0.0438999,0,-0.6957952380180359,-0.7442129850387573,-0.0344759,999,,,,,,,24.9,2.49,24.9,2.49,,,,,,,,,,,,,,,,,,,"Luken Baker","21497",663609
"Joey Wiemer","WSN",35.468,120.771,109.18,22.6171,14.291,4.64757,0.231358,3.44718,12.0324,13.007,9.50092,0.262295,35.6552,1.2237,0.702997,0.163299,1.9733,2.03042,0.644754,0.207154,0.0786689,0.29523,0.266466,0.276447,0.34868,0.274966,0.625127,0.141526,4.16907,0.270835,,-0.0213678,10.5352,-3.73478,73.966,-0.0213678,0,-3.7478390242904425,-0.6117392778396606,-0.0349395,750.5399780273438,,,,,,,96.5,2.757142857,96.5,2.757142857,,,,,,,,,,,,,,,,,,,"Joey Wiemer","27690",686894
"Alika Williams",,11.311,42.612,39.0985,8.91874,6.60174,1.68096,0.122968,0.513079,3.77976,3.56344,2.30114,0.0300065,9.09285,0.366533,0.326222,0.519567,0.78591,0.38419,0.147809,0.228109,0.0540022,0.213387,0.253072,0.275261,0.316761,0.26164,0.592022,0.0886512,3.80663,0.281891,,-0.0446879,3.25614,-1.7788,62.9336,-0.0446879,0,-1.91669150441885,0.15656965970993042,-0.0350329,999,,,,,,,32.6,2.963636363,32.6,2.963636363,,,,,,,,,,,,,,,,,,,"Alika Williams","27604",675961
"Carlos Cortes","ATH",43.581,154.266,140.491,31.685,19.347,7.48564,0.359586,4.49276,16.1863,17.0652,11.2595,0.222776,33.2753,0.966698,1.35013,0.198173,2.4664,0.527673,0.205434,0.22553,0.0729878,0.215701,0.338375,0.285012,0.379867,0.28923,0.664879,0.154337,2.8927,0.261279,,-0.18556,15.2437,-2.98405,80.9642,-0.18556,0,-3.646653652191162,-2.017638921737671,-0.036291,749.8900146484375,,,,,,,135,3.068181818,135,3.068181818,,,,,,,,,,,,,,,,,,,"Carlos Cortes","21842",666126
"Tyler Callihan","CIN",38.402,113.515,102.929,22.4751,14.9142,4.5211,0.346069,2.69377,11.8275,10.3735,7.97782,0.222624,32.0089,0.866836,0.610802,1.13023,1.61159,2.8586,0.807604,0.218355,0.0702799,0.281979,0.249238,0.278684,0.347517,0.275011,0.626201,0.129162,5.04338,0.287363,,0.0856142,9.90637,-3.50631,69.0962,0.0856142,0,-4.072148844599724,-0.07407794892787933,-0.0378101,999,,,,,,,92.8,2.442105263,92.8,2.442105263,,,,,,,,,,,,,,,,,,,"Tyler Callihan","27497",682997
"Drew Waters","KCR",10.754,34.987,32.0265,7.14841,4.80854,1.52782,0.25652,0.555523,3.80431,3.09645,2.38596,0.0146393,10.4417,0.313313,0.1981,0.0630983,0.523655,0.891685,0.260457,0.223203,0.0681957,0.298445,0.228503,0.281976,0.338964,0.273856,0.62094,0.115761,5.98357,0.310584,,0.0222078,3.02049,-1.1135,70.1762,0.0222078,0,-1.207614004611969,-0.3856591582298279,-0.0398075,999,,,,,,,30.3,2.754545454,30.3,2.754545454,,,,,,,,,,,,,,,,,,,"Drew Waters","20505",671221
"DJ LeMahieu",,33.717,126.585,113.561,26.1943,19.9034,4.108,0.384363,1.79853,12.6419,10.9063,11.4676,0.0791485,27.2052,0.517208,0.696324,0.342814,3.46041,0.442967,0.146832,0.230663,0.0905924,0.214916,0.421524,0.302428,0.321119,0.279224,0.623547,0.0904564,3.10741,0.286155,,-0.18153,11.48,-3.47702,76.5205,-0.18153,0,-3.694356143474579,-0.9886156916618347,-0.0408012,999,,,,,,,98,2.882352941,98,2.882352941,,,,,,,,,,,,,,,,,,,"DJ LeMahieu","9874",518934
"Warming Bernabel","WSN",25.511,95.793,89.7904,24.4186,16.7096,5.3037,0.274002,2.13129,10.661,11.3828,4.30222,0.129221,14.472,0.744632,0.842677,0.113047,1.75544,1.16777,0.307119,0.271951,0.0449117,0.151076,0.297278,0.307958,0.40833,0.309618,0.716289,0.13638,4.00215,0.301058,,-0.0349932,11.0514,-0.267292,84.0308,-0.0349932,0,-1.8480540700256824,-1.7598655223846436,-0.0430596,719.2000122070312,,,,,,,94.6,3.638461538,94.6,3.638461538,,,,,,,,,,,,,,,,,,,"Warming Bernabel","26536",682653
"Nick Loftin","KCR",34.37,127.519,115.613,26.7281,18.7851,5.52278,0.306984,2.11325,12.7881,12.2809,9.336,0.128579,20.55,1.21557,0.947775,0.406553,2.59058,1.57536,0.502278,0.231186,0.0732126,0.161153,0.454306,0.293281,0.339102,0.279775,0.632383,0.107916,3.91429,0.262146,,-0.0834424,11.6218,-3.44558,74.2538,-0.0834424,0,-3.953000545501709,-0.8619019985198975,-0.0435755,999,,,,,,,102.4,3.011764705,102.4,3.011764705,,,,,,,,,,,,,,,,,,,"Nick Loftin","27630",679845
"Abraham Toro","KCR",8.618,30.44,27.8345,6.43946,4.36166,1.33633,0.0664126,0.675063,2.99162,3.2339,1.94626,0.0509773,5.83873,0.351959,0.244546,0.0626897,0.55121,0.300367,0.0974278,0.231348,0.0639375,0.191811,0.333336,0.287638,0.356888,0.282497,0.644526,0.12554,3.65497,0.2673,,-0.0234547,2.8415,-0.755217,74.9495,-0.0234547,0,-0.9221922401338816,-0.559229850769043,-0.0443757,999,,,,,,,23.9,2.655555555,23.9,2.655555555,,,,,,,,,,,,,,,,,,,"Abraham Toro","19844",647351
"Tristan Gray","MIN",13.072,45.149,41.4935,8.28222,5.22762,1.7934,0.155262,1.10594,4.06621,4.45612,2.79488,0.108303,13.0983,0.390731,0.34692,0.12299,0.58644,0.152529,0.0588531,0.199603,0.0619034,0.290113,0.213377,0.254693,0.330268,0.255963,0.584961,0.130665,3.12266,0.25967,,-0.0484219,3.24189,-2.09281,60.1091,-0.0484219,0,-2.171151176095009,0.16138270497322083,-0.0466354,999,,,,,,,28,2.153846153,28,2.153846153,,,,,,,,,,,,,,,,,,,"Tristan Gray","19877",656484
"Dairon Blanco","KCR",24.947,58.176,53.0561,11.9212,8.41985,2.24021,0.292823,0.968293,7.60711,3.8743,3.22653,0.0525824,14.8245,0.809512,0.317374,0.766456,0.646526,4.89017,1.2859,0.22469,0.0554616,0.254821,0.217649,0.277954,0.332703,0.269374,0.610657,0.108013,7.5804,0.291449,,0.369553,4.81076,-2.06319,67.089,0.369553,0,-1.8870602548122406,-0.5774768590927124,-0.0472903,999,,,,,,,48.1,1.924,48.1,1.924,,,,,,,,,,,,,,,,,,,"Dairon Blanco","19779",680118
"Tyler Wade","TEX",13.689,42.339,37.789,7.89871,6.23293,1.3326,0.159367,0.173811,4.27447,2.02877,3.28026,0.0718489,10.4681,0.336605,0.240089,0.681001,0.73943,1.83088,0.527818,0.209022,0.0774761,0.247245,0.313357,0.276512,0.266519,0.246227,0.543031,0.0574975,6.0623,0.282063,,0.0854753,2.70543,-2.29725,55.5655,0.0854753,0,-2.1318725869059563,0.21124999225139618,-0.0474099,999,,,,,,,19.7,1.407142857,19.7,1.407142857,,,,,,,,,,,,,,,,,,,"Tyler Wade","15730",642180
"Ryan Kreidler","MIN",15.389,52.144,46.773,8.87325,5.95493,1.99895,0.0824578,0.836922,5.00739,3.97137,4.21488,0,16.2747,0.605016,0.328552,0.22253,0.695052,1.23693,0.389235,0.189709,0.0808315,0.312111,0.258983,0.263728,0.289652,0.24931,0.55338,0.0999428,4.78189,0.267967,,0.0168554,3.46249,-2.69873,55.5259,0.0168554,0,-2.7164264265447855,0.42747220396995544,-0.0505672,999,,,,,,,35.5,2.366666666,35.5,2.366666666,,,,,,,,,,,,,,,,,,,"Ryan Kreidler","25867",668952
