Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
Brice Turang,MIL,89.74,398.563,347.325,88.2826,60.83,15.899,1.6445,9.909,48.9893,41.758,45.197,1.9928,86.5882,1.9928,2.823,1.2245,,15.8445,4.0357,0.254178,0.1134,0.217251,0.521976,0.34095,0.395011,0.327758,0.735961,0.140833,5.5339,0.308982,0.331,0.951785,50.2944,3.36514,108.212,1.28278,-0.196,5.138691544532776,1.3949999660253525,1.95961,48.18000030517578,,,,,,,457.8,5.086666666,457.8,5.086666666,,,,,,,,,,,,,,,,,,,Brice Turang,22186,668930
Alex Bregman,CHC,87.85,386.36,335.797,84.7095,55.9519,15.7686,0.9992,11.9899,46.6596,46.6836,42.5769,1.9318,56.9511,4.6363,2.7191,0.6311,,2.0089,0.7658,0.252264,0.1102,0.147404,0.747605,0.342009,0.412292,0.334681,0.754301,0.160028,3.05941,0.269757,-0.437,-0.448541,50.8943,5.40189,113.953,-0.885541,-0.151,5.465597748756409,1.3129999935626984,1.94507,119.16999816894531,,,,,,,449.9,5.1125,449.9,5.1125,,,,,,,,,,,,,,,,,,,Alex Bregman,17678,608324
Matt Olson,ATL,87.68,386.12,332.621,85.181,48.0483,17.9634,0.5938,18.5755,51.8934,56.1881,47.1839,1.9306,91.4707,3.089,2.7983,0.4282,,1.1369,0.3912,0.25609,0.1222,0.236897,0.515836,0.351197,0.481204,0.362784,0.832401,0.225114,2.69976,0.295535,-0.626,-0.443621,59.5433,14.0791,130.767,-1.06962,1.115,12.926050186157227,-6.192000150680542,1.93974,48.0099983215332,,,,,,,531.4,6.038636363,531.4,6.038636363,,,,,,,,,,,,,,,,,,,Matt Olson,14344,621566
Jacob Wilson,ATH,73.19,315.305,290.638,85.7731,60.9389,17.6019,0.4829,6.7494,38.3255,35.6334,17.8463,0.3153,28.4244,3.4684,2.2884,1.0638,,3.0656,1.0219,0.29512,0.0566001,0.0901489,0.627851,0.340782,0.428674,0.339269,0.769456,0.133554,3.46448,0.306587,0.044,-0.240067,42.6916,5.56566,112.212,-0.196067,-0.168,4.334272339940071,3.490999922156334,1.9319,196.44000244140625,,,,,,,374.5,5.130136986,374.5,5.130136986,,,,,,,,,,,,,,,,,,,Jacob Wilson,33266,805779
Xander Bogaerts,SDP,87.29,369.975,331.125,86.7118,61.5173,15.6287,0.4159,9.1499,41.0701,40.5758,32.2988,0.74,64.2713,2.9598,2.7905,0.8011,,10.302,2.8216,0.26187,0.0872999,0.173718,0.502538,0.330387,0.39448,0.32256,0.724867,0.132609,4.26063,0.297749,0.263,0.394259,45.1482,1.58506,107.673,0.657259,-1.275,4.00182044506073,3.089999794960022,1.92395,237.1999969482422,,,,,,,402.8,4.629885057,402.8,4.629885057,,,,,,,,,,,,,,,,,,,Xander Bogaerts,12161,593428
Freddie Freeman,LAD,87.89,388.379,336.659,93.5423,58.6452,19.7677,1.1483,13.9811,53.0937,53.5102,43.3043,3.4954,70.3953,5.0489,2.8442,0.523,,3.5991,1.0449,0.277855,0.1115,0.181254,0.615159,0.365846,0.467981,0.364278,0.833827,0.190126,3.89644,0.31185,-0.555,-0.257017,60.3558,14.6257,132.764,-0.812017,-0.326,14.17929494380951,-7.6810000240802765,1.92297,67.87999725341797,,,,,,,533.5,6.0625,533.5,6.0625,,,,,,,,,,,,,,,,,,,Freddie Freeman,5361,518692
Masyn Winn,STL,90.13,377.728,339.789,85.0847,58.5744,16.9911,1.8,7.7192,39.9661,37.815,29.7272,0.0,69.215,4.5327,2.5435,1.1358,,7.4994,2.4204,0.250405,0.0787,0.18324,0.429491,0.316907,0.379157,0.310875,0.696064,0.128753,4.73042,0.291507,0.748,0.0152795,42.5635,-1.91256,98.1443,0.763279,2.322,-0.0625414252281189,6.828999996185303,1.91584,364.7799987792969,,,,,,,384.6,4.273333333,384.6,4.273333333,,,,,,,,,,,,,,,,,,,Masyn Winn,27479,691026
Jackson Chourio,MIL,88.26,397.714,362.858,96.803,59.0289,20.6199,1.4883,15.6658,54.1029,49.6586,27.9593,0.7954,84.7636,2.3863,2.7174,1.7935,,12.727,4.019,0.26678,0.0703,0.213127,0.32985,0.321147,0.461329,0.340765,0.782476,0.19455,5.33448,0.30601,0.787,0.427546,54.3255,7.49612,117.043,1.21455,1.181,9.200387120246887,-3.1670000553131104,1.90574,19.3799991607666,,,,,,,500.7,5.689772727,500.7,5.689772727,,,,,,,,,,,,,,,,,,,Jackson Chourio,28806,694192
Ben Rice,NYY,85.05,378.472,326.673,80.4064,43.8774,15.4213,1.785,19.3228,53.9817,52.0896,42.843,1.5139,82.0929,4.9201,2.6581,1.3776,,2.8232,0.9817,0.246137,0.1132,0.216906,0.521884,0.339887,0.481724,0.357597,0.821611,0.235587,4.07563,0.26801,-0.28,-0.315424,56.7935,12.2299,128.615,-0.595424,0.027,12.14651608467102,-6.83900017477572,1.89417,53.189998626708984,,,,,,,501.4,5.898823529,501.4,5.898823529,,,,,,,,,,,,,,,,,,,Ben Rice,29576,700250
Matt Chapman,SFG,86.91,362.771,313.016,74.4647,44.9687,16.9507,1.2407,11.3046,41.0793,41.5808,41.9,1.0883,83.9195,4.3532,2.6299,0.8718,,3.7173,1.3889,0.237894,0.1155,0.231329,0.499288,0.333568,0.40832,0.329806,0.741888,0.170426,3.72364,0.286542,-0.018,-0.303686,46.3721,3.65718,111.245,-0.321686,0.579,4.484327673912048,2.027999997138977,1.84139,163.6199951171875,,,,,,,402.6,4.627586206,402.6,4.627586206,,,,,,,,,,,,,,,,,,,Matt Chapman,16505,656305
Trent Grisham,NYY,78.71,353.019,297.116,66.4869,39.183,12.0876,1.4265,13.7898,47.5479,37.7164,48.5402,0.0,77.6662,3.1772,2.2854,1.9002,,5.2602,1.5184,0.223774,0.1375,0.220005,0.624985,0.33665,0.413296,0.33503,0.749946,0.189522,4.67533,0.253417,-0.293,-0.0522921,46.601,5.03427,113.271,-0.345292,-0.87,5.166625469923019,0.44200003147125244,1.8409,253.82000732421875,,,,,,,404.6,5.121518987,404.6,5.121518987,,,,,,,,,,,,,,,,,,,Trent Grisham,18564,663757
Iván Herrera,STL,85.05,382.244,324.834,87.1993,59.3527,15.5641,0.9687,11.3139,51.2958,42.2702,44.0345,2.6757,69.9367,9.1739,2.6869,1.5148,,4.1463,1.3094,0.268443,0.1152,0.182964,0.629634,0.368786,0.426811,0.35343,0.795597,0.158368,4.08386,0.308139,-0.069,-0.289886,56.0854,11.0776,127.041,-0.358886,-1.365,11.81848406791687,-5.640000104904175,1.83538,178.42999267578125,,,,,,,481.5,5.664705882,481.5,5.664705882,,,,,,,,,,,,,,,,,,,Ivan Herrera,20599,671056
Yandy Díaz,TBR,90.59,403.551,354.13,102.172,68.9412,18.2419,1.0425,13.9463,52.9576,50.6474,40.7183,2.4213,58.9273,4.8426,2.6252,1.2348,,1.3845,0.5069,0.288515,0.1009,0.146022,0.690992,0.367206,0.46406,0.364698,0.831266,0.175545,2.81261,0.310783,-0.529,-0.524666,62.8495,15.3329,131.437,-1.05367,-0.304,13.87235701084137,-10.125999540090561,1.83214,138.63999938964844,,,,,,,543.8,5.975824175,543.8,5.975824175,,,,,,,,,,,,,,,,,,,Yandy Diaz,16578,650490
Jazz Chisholm Jr.,NYY,82.52,345.87,305.082,71.4899,43.8256,11.3257,1.4144,14.9242,43.1798,44.5165,34.6215,0.6917,90.4873,2.767,2.616,0.783,,18.3283,5.7246,0.23433,0.1001,0.261623,0.382612,0.31551,0.427482,0.326943,0.742992,0.193152,5.85974,0.279632,0.578,0.890792,43.4194,2.69453,107.772,1.46879,-0.194,4.631298542022705,1.0529999732971191,1.82295,19.520000457763672,,,,,,,402.6,4.850602409,402.6,4.850602409,,,,,,,,,,,,,,,,,,,Jazz Chisholm Jr.,20454,665862
Aaron Judge,NYY,41.23,184.359,147.624,40.4431,21.6179,6.6988,0.2588,11.8675,30.3822,29.3651,33.111,5.8995,46.4571,1.8436,1.3415,0.4398,,3.108,0.9708,0.273961,0.1796,0.251992,0.712722,0.409949,0.564015,0.41155,0.973964,0.290054,3.96024,0.315263,-0.352,-0.0450322,35.6223,13.9147,165.301,-0.397032,-0.04,13.767100870609283,-2.484999932348728,1.81475,1.850000023841858,,,,,,,317.0,7.731707317,317.0,7.731707317,,,,,,,,,,,,,,,,,,,Aaron Judge,15640,592450
Riley Greene,DET,87.97,376.735,332.147,86.444,53.1961,17.9699,0.9669,14.3111,45.8428,49.8698,38.2386,0.7535,102.235,3.0139,2.7586,0.5768,,1.922,0.7217,0.260258,0.1015,0.271371,0.374027,0.339475,0.449442,0.346609,0.788918,0.189184,3.22113,0.33034,0.041,-0.407905,53.2212,8.86206,119.767,-0.366905,0.679,8.394712507724762,-3.966999888420105,1.80544,78.4800033569336,,,,,,,463.1,5.2625,463.1,5.2625,,,,,,,,,,,,,,,,,,,Riley Greene,25976,682985
Wyatt Langford,TEX,84.52,365.177,314.436,76.799,47.205,15.0298,2.0301,12.5341,46.0018,43.0187,43.7482,1.4607,83.923,3.2866,2.7438,0.9618,,11.3638,3.5689,0.244244,0.1198,0.229815,0.52129,0.340002,0.424542,0.338037,0.764544,0.180298,5.44471,0.291157,0.493,0.317305,49.0842,6.08607,115.592,0.810305,0.639,7.509357571601868,-2.690999925136566,1.80383,37.75,,,,,,,445.0,5.235294117,445.0,5.235294117,,,,,,,,,,,,,,,,,,,Wyatt Langford,33333,694671
Willy Adames,SFG,86.89,378.697,332.946,76.4198,45.7873,16.2786,1.076,13.2779,44.0903,43.8612,39.6117,0.7574,94.7897,2.6509,2.5584,0.9297,,5.5612,2.0361,0.229526,0.1046,0.250305,0.41789,0.314168,0.404522,0.318479,0.718691,0.174996,4.16653,0.277624,-0.083,-0.185358,44.9763,0.386224,103.554,-0.268358,-0.55,1.3171338438987732,3.7939998507499695,1.74987,133.92999267578125,,,,,,,401.7,4.617241379,401.7,4.617241379,,,,,,,,,,,,,,,,,,,Willy Adames,15986,642715
Drake Baldwin,ATL,71.04,314.889,277.027,74.3845,48.6334,12.054,0.7831,12.914,42.6463,39.6803,31.5833,0.6298,57.2892,2.834,2.1817,1.2628,,1.3465,0.4584,0.26851,0.1003,0.181935,0.551296,0.346916,0.457525,0.353416,0.80444,0.189015,3.07348,0.294109,-0.167,-0.35528,46.199,9.12202,124.406,-0.52228,-1.373,8.53168672323227,-1.3480000253766775,1.72572,78.62999725341797,,,,,,,407.0,5.732394366,407.0,5.732394366,,,,,,,,,,,,,,,,,,,Drake Baldwin,31539,686948
Tyler Soderstrom,ATH,83.6,363.72,319.904,81.8299,47.0954,17.5293,1.3397,15.8655,48.7945,50.4245,36.7721,2.1823,73.9618,3.6372,2.6137,0.7927,,3.1791,1.1818,0.255795,0.1011,0.203348,0.497177,0.336815,0.46775,0.350202,0.804565,0.211955,4.09682,0.283486,-0.065,-0.300886,52.4282,9.60156,119.646,-0.365886,0.209,8.041389912366867,-4.098000153899193,1.70921,82.8499984741211,,,,,,,473.4,5.635714285,473.4,5.635714285,,,,,,,,,,,,,,,,,,,Tyler Soderstrom,27467,691016
Manny Machado,SDP,87.27,382.339,343.957,86.4493,54.5629,15.8846,0.2321,15.7697,45.4603,51.7297,33.3782,1.9117,77.3215,1.9117,2.7475,0.3452,,4.6465,1.516,0.251338,0.0872999,0.202233,0.431681,0.318694,0.436413,0.33018,0.755107,0.185075,3.19047,0.278691,-0.344,-0.158374,48.9878,3.96882,112.848,-0.502374,-0.88,5.284747242927551,-0.7039999961853027,1.70749,37.52000045776367,,,,,,,443.3,5.095402298,443.3,5.095402298,,,,,,,,,,,,,,,,,,,Manny Machado,11493,592518
Colson Montgomery,CHW,86.38,370.396,327.101,71.056,40.292,12.6955,0.7845,17.2839,42.8349,49.8588,33.669,2.2224,109.481,6.6671,2.5272,0.4312,,1.8783,0.7268,0.217229,0.0909,0.295578,0.307533,0.301088,0.419356,0.315859,0.720445,0.202127,3.31438,0.265065,-0.263,-0.337759,43.2141,-0.398654,98.8522,-0.600759,0.271,-1.10096275806427,4.270000070333481,1.65408,254.75,,,,,,,397.8,4.625581395,397.8,4.625581395,,,,,,,,,,,,,,,,,,,Colson Montgomery,29712,695657
Kyle Schwarber,PHI,87.51,400.679,328.747,73.3988,36.8083,11.2312,0.8636,24.4958,61.182,53.8692,62.5059,2.8048,117.1,4.8081,2.6173,2.0011,,3.2249,0.9797,0.223269,0.156,0.292253,0.533785,0.352949,0.486225,0.365458,0.839173,0.262956,3.86206,0.257698,-1.058,-0.293535,62.6456,15.4671,131.44,-1.35154,-0.054,13.489713430404663,-10.203999619930983,1.63465,24.690000534057617,,,,,,,549.9,6.248863636,549.9,6.248863636,,,,,,,,,,,,,,,,,,,Kyle Schwarber,16478,656941
Dansby Swanson,CHC,87.92,343.649,304.839,70.5216,46.3867,12.5426,1.3467,10.2456,38.4134,37.646,32.7154,0.3436,84.8062,2.0619,2.57,1.4632,,7.604,2.0091,0.231341,0.0952,0.246781,0.385767,0.307724,0.382151,0.307294,0.689875,0.15081,4.93488,0.283843,0.674,0.268556,37.7389,-2.72452,95.3559,0.942556,1.464,-0.9376575350761414,5.859999895095825,1.61696,152.30999755859375,,,,,,,344.6,3.91590909,344.6,3.91590909,,,,,,,,,,,,,,,,,,,Dansby Swanson,18314,621020
Luis Arraez,SFG,83.52,374.226,346.809,105.517,81.6153,17.2994,3.1619,3.4404,41.9779,36.8467,20.6947,1.8711,16.959,2.9938,2.6589,1.0698,,5.153,1.9156,0.304251,0.0553,0.0453175,1.22028,0.34625,0.402128,0.330374,0.748378,0.0978764,4.59705,0.310199,0.344,-0.30305,48.0063,3.94264,111.631,0.0409496,-2.181,5.16869854554534,-1.3830000162124634,1.59997,280.04998779296875,,,,,,,417.1,4.96547619,417.1,4.96547619,,,,,,,,,,,,,,,,,,,Luis Arraez,18568,650333
Gleyber Torres,DET,87.84,395.996,340.285,86.0808,60.555,15.7315,0.3666,9.4277,48.4415,38.4347,48.5492,0.792,68.8057,2.772,2.7327,1.6572,,2.1865,0.817,0.252967,0.1226,0.173753,0.705598,0.348436,0.384467,0.32991,0.732903,0.131501,2.89777,0.289492,-0.78,-0.486199,50.652,4.02496,108.412,-1.2662,-2.172,2.653188705444336,-1.0819998979568481,1.58279,261.510009765625,,,,,,,429.6,4.881818181,429.6,4.881818181,,,,,,,,,,,,,,,,,,,Gleyber Torres,16997,650402
Ceddanne Rafaela,BOS,83.43,350.865,324.084,82.126,52.4937,17.4762,2.3273,9.8288,40.939,39.62,17.8941,0.0,73.1134,4.9121,2.5492,1.4258,,11.1516,4.0828,0.253409,0.0509999,0.20838,0.244744,0.300287,0.41268,0.313152,0.712968,0.159271,5.78106,0.296675,0.589,0.156625,40.1757,-1.13738,93.0796,0.745625,3.823,-2.1111481189727783,5.212999939918518,1.57707,125.02999877929688,,,,,,,368.6,4.440963855,368.6,4.440963855,,,,,,,,,,,,,,,,,,,Ceddanne Rafaela,24262,678882
Taylor Ward,BAL,87.04,397.282,338.415,82.0933,51.4966,16.5991,0.744,13.2536,52.8716,41.8204,50.4548,0.7946,90.9999,3.9728,2.5611,1.8776,,3.4057,1.1966,0.242582,0.127,0.229056,0.554449,0.345269,0.413519,0.338454,0.758789,0.170938,3.62813,0.290803,-0.564,-0.366544,53.532,6.75356,115.914,-0.930544,-0.906,6.508074879646301,-5.2580002546310425,1.5546,148.42999267578125,,,,,,,463.3,5.325287356,463.3,5.325287356,,,,,,,,,,,,,,,,,,,Taylor Ward,17548,621493
J.P. Crawford,SEA,72.43,316.183,268.262,64.0355,44.3082,12.3126,0.3193,7.0953,37.4666,28.2476,41.0405,0.3162,61.2979,3.1618,2.089,1.6294,,3.2011,1.0957,0.238705,0.1298,0.193869,0.669525,0.3441,0.36633,0.322673,0.710431,0.127625,3.35781,0.281941,-0.079,-0.276376,38.6125,1.38315,110.262,-0.355376,-3.022,3.462120294570923,0.5049998760223389,1.5409,748.5399780273438,,,,,,,325.9,4.526388888,325.9,4.526388888,,,,,,,,,,,,,,,,,,,J.P. Crawford,15491,641487
Josh Jung,TEX,82.51,354.788,326.391,85.2909,56.0178,17.072,0.6192,11.5819,39.9502,44.0961,21.9614,0.0,78.5296,3.1931,2.5739,0.6693,,2.4039,0.8891,0.261315,0.0619,0.221342,0.279658,0.311888,0.423869,0.323455,0.735757,0.162554,3.27281,0.308596,-0.763,-0.313872,43.5491,1.77415,105.677,-1.07687,-0.154,1.292824625968933,1.221000000834465,1.53108,610.5,,,,,,,393.8,4.744578313,393.8,4.744578313,,,,,,,,,,,,,,,,,,,Josh Jung,26299,673962
Alec Burleson,STL,90.02,394.557,356.122,98.6017,65.2782,17.8987,0.6661,14.7587,48.5241,53.9514,31.8408,1.1837,56.9796,3.1565,2.9446,0.4929,,3.3877,1.1841,0.276876,0.0807001,0.144414,0.558811,0.339028,0.455205,0.347694,0.794233,0.178329,3.39536,0.291802,-0.442,-0.333038,56.0813,9.62373,123.145,-0.775038,0.12,9.98384690284729,-7.57700002938509,1.52501,175.19000244140625,,,,,,,505.2,5.613333333,505.2,5.613333333,,,,,,,,,,,,,,,,,,,Alec Burleson,27615,676475
Pete Alonso,BAL,87.03,377.833,330.12,82.162,46.3258,15.7858,0.4097,19.6406,50.0225,57.383,37.9722,2.267,86.4914,6.801,2.601,0.3389,,1.6842,0.5856,0.248885,0.1005,0.228914,0.439029,0.336257,0.477672,0.354025,0.813929,0.228786,2.77612,0.275924,-0.952,-0.373876,55.6179,11.1295,126.502,-1.32588,-1.458,10.45510470867157,-8.95199990272522,1.5106,24.440000534057617,,,,,,,499.6,5.742528735,499.6,5.742528735,,,,,,,,,,,,,,,,,,,Pete Alonso,19251,624413
Brayan Rocchio,CLE,79.16,300.27,265.614,66.216,44.5707,14.1059,1.2904,6.249,33.6374,30.3899,26.0635,0.0,49.3776,4.8043,2.2793,1.5096,,9.5473,3.1994,0.249294,0.0868001,0.164444,0.527841,0.324955,0.382698,0.316766,0.707653,0.133403,5.28151,0.282508,-0.093,0.197426,35.2503,-0.105361,100.908,0.104426,0.224,0.42520689964294434,3.77799990773201,1.50787,999.0,,,,,,,309.9,3.92278481,309.9,3.92278481,,,,,,,,,,,,,,,,,,,Brayan Rocchio,23690,677587
Steven Kwan,CLE,79.08,342.595,299.931,80.245,59.7528,14.4897,0.7607,5.2418,38.9027,30.0111,36.315,1.0278,33.2024,2.3982,2.2712,1.6787,,7.6884,2.1685,0.267545,0.106,0.0969146,1.09375,0.348937,0.373357,0.325092,0.722294,0.105813,4.30195,0.284363,0.397,0.132032,42.5011,2.16191,106.57,0.529032,-0.626,3.1771533489227295,-0.7349999845027924,1.47997,169.60000610351562,,,,,,,364.9,4.618987341,364.9,4.618987341,,,,,,,,,,,,,,,,,,,Steven Kwan,24610,680757
Kazuma Okamoto,TOR,79.74,329.536,293.762,70.2125,41.9086,13.5161,0.3694,14.4184,38.5947,43.9107,28.9662,1.3181,75.0855,3.6249,2.3539,0.8291,,0.7837,0.3018,0.239012,0.0879,0.227852,0.385776,0.312752,0.434783,0.327313,0.747535,0.195771,2.31554,0.270043,-0.359,-0.354663,41.4664,2.66485,107.5,-0.713663,-0.065,2.1940338015556335,0.6700000166893005,1.47617,999.0,,,,,,,371.1,4.63875,371.1,4.63875,,,,,,,,,,,,,,,,,,,Kazuma Okamoto,37123,672960
Brandon Nimmo,TEX,84.44,375.647,328.914,83.1139,54.5236,15.0602,1.3595,12.1706,46.2625,43.153,37.4896,0.7513,81.143,5.6347,2.5363,1.0728,,4.4917,1.4734,0.252692,0.0998,0.216009,0.462019,0.337018,0.417754,0.334955,0.754771,0.165061,4.07734,0.29791,-0.131,-0.21929,49.5654,5.33438,113.497,-0.35029,0.182,5.614644885063171,-4.488000079989433,1.46429,145.4600067138672,,,,,,,431.6,5.138095238,431.6,5.138095238,,,,,,,,,,,,,,,,,,,Brandon Nimmo,12927,607043
Austin Wells,NYY,54.66,213.491,187.697,40.8416,24.2279,8.2585,0.4102,7.945,24.1679,24.8645,21.1356,0.854,52.8366,2.1349,1.5996,0.9236,,1.5656,0.4624,0.217593,0.0990002,0.247489,0.400018,0.301609,0.39295,0.307343,0.694559,0.175357,3.42016,0.255975,-0.077,-0.123615,23.4534,-1.68431,94.4444,-0.200615,-0.002,-1.5960599035024643,4.360999915981665,1.46274,246.13999938964844,,,,,,,212.8,3.869090909,212.8,3.869090909,,,,,,,,,,,,,,,,,,,Austin Wells,27562,669224
Max Muncy,LAD,62.58,259.5,215.125,48.7386,27.317,8.53,0.4955,12.3961,34.1993,34.9567,38.7174,1.2975,63.8922,3.114,1.9427,0.6006,,0.958,0.3296,0.226559,0.1492,0.246213,0.60598,0.349827,0.443685,0.350394,0.793512,0.217126,2.80269,0.258151,-0.535,-0.302974,37.4452,6.89006,123.336,-0.837974,-1.245,6.296393990516663,-0.296999990940094,1.45419,234.3699951171875,,,,,,,326.2,5.177777777,326.2,5.177777777,,,,,,,,,,,,,,,,,,,Max Muncy,13301,571970
Josh Naylor,SEA,83.66,364.576,326.69,86.0576,56.7998,15.9248,0.334,12.999,44.3583,48.2784,31.6817,2.9166,54.4591,3.2812,2.5991,0.3247,,11.5584,3.3749,0.263423,0.0869001,0.149376,0.581752,0.332244,0.433584,0.33513,0.765828,0.170161,4.45059,0.27903,-0.682,0.45664,48.1556,5.22814,118.733,-0.22536,0.669,7.809725344181061,-6.396999955177307,1.45375,67.45999908447266,,,,,,,442.6,5.269047619,442.6,5.269047619,,,,,,,,,,,,,,,,,,,Josh Naylor,18839,647304
Jose Altuve,HOU,82.82,363.7,323.859,82.9207,55.4253,15.4031,0.5197,11.5726,44.0486,41.5455,32.8058,1.8185,65.8081,3.2733,2.6343,1.128,,6.2852,2.0617,0.25604,0.0902001,0.180941,0.498507,0.32821,0.414011,0.327381,0.742221,0.157971,3.89057,0.286409,-0.207,-0.0637367,45.7854,2.96106,107.518,-0.270737,-1.533,2.9462385177612305,-1.5169999916106462,1.45229,116.5199966430664,,,,,,,416.6,5.019277108,416.6,5.019277108,,,,,,,,,,,,,,,,,,,Jose Altuve,5417,514888
Ozzie Albies,ATL,87.39,381.802,344.713,88.8536,58.5741,17.9993,0.9095,11.3706,45.5545,44.9591,29.5896,0.3818,54.7749,3.818,2.694,0.9869,,5.4359,1.8216,0.257761,0.0774999,0.143464,0.540204,0.321052,0.41421,0.324845,0.735262,0.156449,4.03073,0.275484,0.275,-0.145238,47.2895,2.33385,105.005,0.129762,-1.868,2.3810977935791016,-0.41200006008148193,1.43894,150.5,,,,,,,420.6,4.834482758,420.6,4.834482758,,,,,,,,,,,,,,,,,,,Ozzie Albies,16556,645277
Bryson Stott,PHI,82.64,337.207,301.197,76.2627,52.5725,13.8724,1.8675,7.9503,37.5958,35.6278,30.2138,0.3372,55.1492,2.3605,2.3924,1.0433,,14.4033,3.5113,0.253198,0.0896001,0.163547,0.547856,0.323762,0.390843,0.318126,0.714605,0.137645,5.59892,0.284055,0.357,0.991043,39.9536,0.248694,99.3001,1.34804,0.743,1.0700076818466187,2.1839999556541443,1.42564,181.44000244140625,,,,,,,363.2,4.375903614,363.2,4.375903614,,,,,,,,,,,,,,,,,,,Bryson Stott,26294,681082
Chase Meidroth,CHW,76.71,330.708,286.153,72.6211,54.1092,12.8028,0.3275,5.3816,35.9322,29.9393,36.6755,0.0,56.9731,4.2992,2.4559,1.1242,,5.5196,1.8399,0.253784,0.1109,0.172276,0.643734,0.344665,0.357234,0.319367,0.701899,0.10345,3.67656,0.297186,-0.165,-0.154458,39.5118,0.572167,101.238,-0.319458,0.761,0.16204044222831726,2.102999985218048,1.41918,646.8699951171875,,,,,,,336.3,4.367532467,336.3,4.367532467,,,,,,,,,,,,,,,,,,,Chase Meidroth,31580,805367
Will Smith,LAD,51.5,214.686,183.726,45.9447,29.3564,8.6312,0.4395,7.5177,26.7309,26.9171,25.6335,0.8587,40.6585,3.2203,1.5669,0.5395,,0.8919,0.3118,0.250072,0.1194,0.189386,0.630459,0.349287,0.42459,0.343418,0.773877,0.174518,2.92777,0.280251,-0.496,-0.253284,29.7805,4.50203,118.599,-0.749284,0.276,3.9548651576042175,4.187000006437302,1.39183,95.69000244140625,,,,,,,263.8,5.073076923,263.8,5.073076923,,,,,,,,,,,,,,,,,,,Will Smith,19197,669257
Marcus Semien,NYM,87.26,363.173,324.134,75.753,50.4624,13.3218,0.7613,11.2074,39.7616,39.8078,32.8308,0.3632,64.2757,2.5422,2.5462,1.1201,,5.9436,1.7256,0.233709,0.0903999,0.176984,0.510781,0.306933,0.383235,0.307313,0.690168,0.149526,4.05001,0.256952,0.247,0.0281384,39.8885,-2.87376,96.8815,0.275138,1.698,-1.059167057275772,3.1519999504089355,1.39119,266.25,,,,,,,362.2,4.16321839,362.2,4.16321839,,,,,,,,,,,,,,,,,,,Marcus Semien,12533,543760
Willson Contreras,BOS,86.21,375.959,323.533,80.6427,48.0522,15.8576,1.4684,15.2645,47.811,50.1642,38.0095,1.1279,95.0215,11.2788,2.5706,0.5676,,2.447,0.9802,0.249257,0.1011,0.252744,0.400009,0.346121,0.44889,0.350663,0.795011,0.199633,3.82404,0.302933,-0.53,-0.422283,54.331,10.0632,118.585,-0.952283,0.431,7.268561601638794,-7.011999845504761,1.37652,168.1999969482422,,,,,,,470.7,5.473255813,470.7,5.473255813,,,,,,,,,,,,,,,,,,,Willson Contreras,11609,575929
Austin Riley,ATL,86.39,362.255,325.005,79.9081,49.7378,15.2629,1.2025,13.705,41.959,45.2956,29.5238,0.3623,97.3391,4.3471,2.5704,0.8088,,3.0798,1.0934,0.245867,0.0815,0.268703,0.303309,0.314788,0.426735,0.326364,0.741523,0.180868,3.70072,0.305744,0.011,-0.273487,45.3086,2.65441,106.036,-0.262487,-1.948,2.313634008169174,-0.6349999904632568,1.3459,59.36000061035156,,,,,,,408.7,4.752325581,408.7,4.752325581,,,,,,,,,,,,,,,,,,,Austin Riley,18360,663586
Chase DeLauter,CLE,67.81,300.458,266.144,70.4622,45.794,13.9137,1.1252,9.6293,36.2823,36.8536,29.7453,0.0,47.2938,1.8027,2.2165,0.5494,,2.3487,0.8555,0.264752,0.0989999,0.157406,0.628947,0.340138,0.434029,0.342085,0.774166,0.169277,3.56943,0.287711,0.159,-0.290842,41.3581,5.98031,118.124,-0.131842,-0.055,6.274874672293663,-3.7550000473856926,1.33657,999.0,,,,,,,363.3,5.342647058,363.3,5.342647058,,,,,,,,,,,,,,,,,,,Chase DeLauter,32127,800050
Brooks Lee,MIN,83.64,357.353,325.697,79.7109,52.8349,14.5391,1.2669,11.07,40.5246,39.4793,25.0862,0.3574,61.003,2.5015,2.5908,1.4781,,3.7218,1.3009,0.24474,0.0702,0.170708,0.411229,0.301506,0.399125,0.309103,0.700632,0.154386,3.99231,0.267904,-0.336,-0.21336,39.7611,-2.31592,93.7587,-0.54936,1.082,-3.1734195351600647,3.572000026702881,1.3242,542.5700073242188,,,,,,,363.4,4.326190476,363.4,4.326190476,,,,,,,,,,,,,,,,,,,Brooks Lee,31595,686797
