Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
Eric Haase,SFG,33,133,122,26,18,6,0,3,13,15,9,0,46,1,0,1,,0,0,0.21307,0.0655974,0.345228,0.190012,0.26781,0.322675,0.265304,0.590485,0.109604,2.42786,0.316803,-0.140665,-0.161286,10.1084,-5.50605,67.4454,-0.301951,1.24349,-5.388042747974396,3.7120107412338257,0.258688,999.0,,,,,,,99.2,3.006060606,99.2,3.006060606,,,,,,,,,,,,,,,,,,,Eric Haase,14111,606992
Drew Millas,WSN,33,132,120,28,20,5,1,1,13,12,10,0,24,1,1,1,,3,1,0.23254,0.0731969,0.177899,0.411453,0.29191,0.325988,0.27711,0.617898,0.0934476,4.94572,0.276316,0.0234269,0.122085,11.3314,-4.24246,73.0834,0.145512,-0.221561,-4.048825666308403,2.3617720305919647,0.256445,999.0,,,,,,,102.3,3.1,102.3,3.1,,,,,,,,,,,,,,,,,,,Drew Millas,25643,686452
Ali Sánchez,NYY,11,45,40,10,6,2,0,1,5,5,4,0,10,1,0,0,,1,0,0.241732,0.0899439,0.220649,0.407633,0.317218,0.393591,0.315637,0.710809,0.151858,4.48665,0.287819,0.0,-0.00500029,5.24645,-0.0564856,100.084,-0.00500029,0.0,-0.0005490072071552277,0.8796296119689941,0.251565,999.0,,,,,,,48.1,4.372727272,48.1,4.372727272,,,,,,,,,,,,,,,,,,,Ali Sanchez,18551,645305
Mitch Garver,SEA,22,89,77,16,10,3,0,3,10,10,10,0,25,1,1,0,,0,0,0.204846,0.114566,0.27964,0.40969,0.302847,0.360247,0.298978,0.663094,0.155401,2.70702,0.25628,-0.257492,-0.0742782,9.16798,-1.29573,94.1511,-0.33177,-1.11005,-0.9433021545410156,0.26773250102996826,0.250158,999.0,,,,,,,82.5,3.75,82.5,3.75,,,,,,,,,,,,,,,,,,,Mitch Garver,15161,641598
Jared Young,NYM,32,140,125,29,17,7,0,6,16,16,13,0,35,1,1,0,,1,0,0.231896,0.094114,0.250891,0.375119,0.308386,0.419547,0.321298,0.727934,0.187651,2.91696,0.275943,-0.158432,-0.153364,16.8907,0.457075,106.378,-0.311796,-0.0231339,0.7368926405906677,-2.7206646129488945,0.249802,999.0,,,,,,,158.0,4.9375,158.0,4.9375,,,,,,,,,,,,,,,,,,,Jared Young,20404,676724
Tyler Freeman,COL,42,183,161,44,33,8,1,2,23,17,14,0,24,6,1,1,,7,2,0.273048,0.0744722,0.133273,0.558793,0.348295,0.378646,0.327717,0.726941,0.105598,5.71473,0.307047,0.0590826,0.203324,23.0586,1.53722,93.7403,0.262407,-0.668964,-1.0855344235897064,-2.2791497111320496,0.248808,745.8599853515625,,,,,,,200.8,4.78095238,200.8,4.78095238,,,,,,,,,,,,,,,,,,,Tyler Freeman,22532,671289
Bryan Torres,STL,25,109,97,25,19,5,0,0,12,9,11,0,19,0,0,0,,4,1,0.259151,0.0999126,0.177228,0.563753,0.334868,0.328511,0.302807,0.663379,0.0693606,5.06821,0.318467,-7.01484e-05,0.373017,11.5762,-1.25519,92.6654,0.372946,0.0420064,-0.5687215030193329,-0.46694423630833626,0.247484,999.0,,,,,,,95.3,3.812,95.3,3.812,,,,,,,,,,,,,,,,,,,Bryan Torres,21464,663494
Pavin Smith,ARI,52,226,196,46,29,10,1,7,27,27,27,1,57,1,2,0,,1,0,0.235502,0.121441,0.252663,0.480645,0.32936,0.398187,0.324128,0.727547,0.162684,3.70032,0.294332,-0.579883,-0.197753,27.8342,1.25047,104.003,-0.777636,-0.295401,0.28716903924942017,-5.030740112066269,0.247321,999.0,,,,,,,248.0,4.769230769,248.0,4.769230769,,,,,,,,,,,,,,,,,,,Pavin Smith,19892,656976
Jhonny Pereda,SEA,15,59,53,12,9,3,0,1,5,5,6,0,14,0,0,0,,0,0,0.228924,0.0938334,0.243383,0.385539,0.303748,0.323929,0.285638,0.627677,0.0950056,1.60929,0.300049,-0.09369,-0.0770238,5.43724,-1.48449,85.0801,-0.170714,0.34471,-1.2026101350784302,1.4928577244281769,0.240787,999.0,,,,,,,50.3,3.353333333,50.3,3.353333333,,,,,,,,,,,,,,,,,,,Jhonny Pereda,19802,640902
Alex Jackson,MIN,14,55,50,10,7,2,0,1,7,7,4,0,17,1,0,0,,0,0,0.202311,0.0671409,0.313599,0.214098,0.265997,0.320705,0.264569,0.586702,0.118394,3.07381,0.275596,-0.0575857,-0.0643031,4.16851,-2.32062,63.4772,-0.121889,1.82939,-2.490028314292431,2.905774474143982,0.240412,999.0,,,,,,,36.2,2.585714285,36.2,2.585714285,,,,,,,,,,,,,,,,,,,Alex Jackson,17276,656577
Connor Wong,BOS,24,95,86,20,14,4,0,2,10,9,7,0,23,1,1,1,,1,1,0.235783,0.0700807,0.237755,0.294761,0.298491,0.357569,0.293582,0.65606,0.121786,4.085,0.296279,-0.116379,-0.0516422,9.37231,-1.79177,79.7727,-0.168021,-0.442591,-2.4244261384010315,1.4092609286308289,0.236828,999.0,,,,,,,79.5,3.3125,79.5,3.3125,,,,,,,,,,,,,,,,,,,Connor Wong,19896,657136
Drew Romo,CHW,33,131,121,27,18,5,0,3,13,13,8,0,41,1,1,1,,1,1,0.220785,0.0590474,0.310742,0.19002,0.274322,0.350195,0.27798,0.624518,0.129411,2.81828,0.300557,-0.0884541,-0.21178,11.345,-4.12193,73.0959,-0.300234,-0.419118,-4.458177745342255,2.1464688181877136,0.23562,999.0,,,,,,,99.0,3.0,99.0,3.0,,,,,,,,,,,,,,,,,,,Drew Romo,27763,691011
Masataka Yoshida,BOS,38,166,149,41,29,8,0,3,19,20,13,0,22,3,1,0,,2,0,0.272127,0.0780724,0.12972,0.601853,0.338361,0.401923,0.329113,0.740285,0.129797,3.80946,0.296009,-0.276073,-0.00641852,21.1179,1.5808,103.932,-0.282492,-0.0444703,0.4851961135864258,-4.014840826392174,0.235348,748.3300170898438,,,,,,,183.8,4.836842105,183.8,4.836842105,,,,,,,,,,,,,,,,,,,Masataka Yoshida,31837,807799
Hunter Feduccia,TBR,43,169,148,32,22,6,1,3,16,15,18,0,44,1,1,0,,1,0,0.212904,0.107873,0.263275,0.409735,0.300495,0.319859,0.282971,0.620354,0.106955,3.78075,0.282009,-0.272189,-0.074594,15.2358,-4.61763,75.866,-0.346783,-1.82647,-5.134424060583115,1.4667376279830933,0.230895,999.0,,,,,,,141.4,3.288372093,141.4,3.288372093,,,,,,,,,,,,,,,,,,,Hunter Feduccia,23372,676439
Andruw Monasterio,BOS,26,112,100,24,16,5,0,3,13,12,10,0,26,1,1,0,,3,1,0.238965,0.087078,0.228875,0.380461,0.311872,0.369932,0.305497,0.681804,0.130968,4.38337,0.293227,-0.0376725,0.0381924,12.1386,-1.04893,87.8747,0.000519868,-0.455842,-1.597254756896291,-0.08547115325927734,0.230352,999.0,,,,,,,113.0,4.346153846,113.0,4.346153846,,,,,,,,,,,,,,,,,,,Andruw Monasterio,19455,655316
Orlando Arcia,MIN,10,44,41,9,6,2,0,1,4,5,3,0,9,0,0,0,,0,0,0.225119,0.0700215,0.213564,0.327872,0.280497,0.357497,0.284063,0.637993,0.132378,2.05657,0.264654,-0.0383867,-0.0535804,4.03286,-1.17196,76.7324,-0.0919672,1.68501,-1.3020446747541428,1.9864002764225006,0.228678,999.0,,,,,,,33.6,3.36,33.6,3.36,,,,,,,,,,,,,,,,,,,Orlando Arcia,13185,606115
Josh Lowe,LAA,47,201,183,42,26,9,1,6,23,21,15,1,54,1,1,0,,8,1,0.230737,0.0767794,0.270971,0.283349,0.291955,0.385093,0.298344,0.677048,0.154356,6.00798,0.293515,0.501387,0.779975,20.6267,-3.03157,86.0235,1.28136,-0.539206,-2.0226247310638428,-2.8067984580993652,0.228267,297.0899963378906,,,,,,,200.8,4.272340425,200.8,4.272340425,,,,,,,,,,,,,,,,,,,Josh Lowe,19953,666139
Noelvi Marte,CIN,36,156,144,36,24,7,1,5,19,18,10,0,36,1,1,0,,5,1,0.249083,0.0631964,0.231431,0.273068,0.302454,0.40488,0.311579,0.707334,0.155798,5.42201,0.299214,0.112494,0.113417,17.665,-0.701935,91.5768,0.225911,-0.354973,-1.32205431163311,-1.4398497641086578,0.223538,147.7100067138672,,,,,,,170.3,4.730555555,170.3,4.730555555,,,,,,,,,,,,,,,,,,,Noelvi Marte,26517,682622
J.C. Escarra,NYY,21,83,74,16,11,4,0,1,9,9,7,0,16,1,1,0,,1,0,0.221294,0.086996,0.196701,0.442276,0.29483,0.342534,0.286366,0.637364,0.121241,4.24919,0.261058,-0.100306,-0.0119463,7.68504,-2.03702,80.1809,-0.112252,-0.290609,-2.0375540405511856,1.322045624256134,0.223455,999.0,,,,,,,62.5,2.976190476,62.5,2.976190476,,,,,,,,,,,,,,,,,,,J.C. Escarra,20084,641555
Jonny DeLuca,TBR,36,155,142,33,21,7,1,4,17,16,10,0,32,2,1,1,,6,1,0.230488,0.0663779,0.208261,0.318725,0.289024,0.367247,0.29099,0.656272,0.136759,6.23211,0.272278,0.282247,0.492081,15.0079,-3.25225,81.3182,0.774328,0.0873137,-2.6342883706092834,-0.6761122643947601,0.218793,999.0,,,,,,,151.0,4.194444444,151.0,4.194444444,,,,,,,,,,,,,,,,,,,Jonny DeLuca,26365,676356
Owen Caissie,MIA,58,252,225,52,32,12,1,7,28,28,22,0,81,2,2,0,,3,1,0.22906,0.089098,0.320765,0.277767,0.302086,0.383875,0.304673,0.685961,0.154815,4.08987,0.319033,-0.133755,-0.125541,27.1271,-2.52457,90.435,-0.259297,0.0944466,-3.09708508849144,-2.7777755931019783,0.216216,528.5,,,,,,,247.4,4.265517241,247.4,4.265517241,,,,,,,,,,,,,,,,,,,Owen Caissie,27496,683357
Travis d'Arnaud,LAA,24,96,87,19,12,4,0,3,10,10,6,0,27,2,1,0,,0,0,0.217087,0.0664237,0.277184,0.239637,0.280444,0.369232,0.288988,0.649676,0.152145,2.59203,0.274673,-0.241247,-0.111963,9.12428,-2.1641,79.6614,-0.35321,-0.306998,-2.6472907066345215,1.3865201771259308,0.215528,999.0,,,,,,,83.2,3.466666666,83.2,3.466666666,,,,,,,,,,,,,,,,,,,Travis d'Arnaud,7739,518595
Kaelen Culpepper,MIN,8,36,33,8,5,2,0,1,4,4,3,0,8,1,0,0,,1,0,0.241594,0.0705943,0.213135,0.331219,0.30534,0.375715,0.304228,0.681054,0.134121,4.76163,0.287805,0.00682192,0.0910412,3.88303,-0.375455,90.4435,0.0978632,0.808572,-0.30877792835235596,1.1099610030651093,0.211748,999.0,,,,,,,40.9,5.1125,40.9,5.1125,,,,,,,,,,,,,,,,,,,Kaelen Culpepper,sa3025360,701785
Drew Gilbert,SFG,40,173,155,35,23,7,1,4,19,18,14,0,34,2,1,0,,2,1,0.225871,0.0794093,0.19818,0.400693,0.297091,0.360863,0.294361,0.657955,0.134992,4.29864,0.262914,-0.173325,-0.151818,17.1884,-3.15771,87.1768,-0.325144,-0.0761499,-2.9356400966644287,-0.4923535957932472,0.209981,999.0,,,,,,,153.6,3.84,153.6,3.84,,,,,,,,,,,,,,,,,,,Drew Gilbert,31545,687551
Jose Trevino,CIN,31,124,114,26,19,5,0,3,12,12,8,0,20,1,1,1,,0,0,0.231689,0.0606631,0.157547,0.385046,0.28226,0.345976,0.280263,0.628236,0.114287,2.52723,0.256349,-0.222144,-0.121684,10.9229,-3.66021,70.3114,-0.343829,0.34856,-4.675778836011887,2.7675415873527527,0.206569,999.0,,,,,,,101.3,3.267741935,101.3,3.267741935,,,,,,,,,,,,,,,,,,,Jose Trevino,16725,624431
Miguel Andujar,SDP,56,242,226,60,42,11,1,6,26,28,13,1,38,1,2,0,,2,1,0.266182,0.054175,0.154962,0.349602,0.308577,0.403869,0.3129,0.712446,0.137687,3.84962,0.294727,-0.428037,-0.218512,27.6831,-0.834041,101.114,-0.64655,-0.0624443,-0.32879483699798584,-5.4135242365300655,0.198518,722.9099731445312,,,,,,,247.0,4.410714285,247.0,4.410714285,,,,,,,,,,,,,,,,,,,Miguel Andujar,15878,609280
Rafael Marchán,PHI,22,85,77,17,12,3,0,2,8,8,6,0,15,1,1,0,,0,0,0.216759,0.0740815,0.175821,0.421347,0.285835,0.32528,0.276211,0.611114,0.108521,2.7957,0.247115,-0.144414,-0.077345,7.25591,-2.80106,70.8379,-0.221759,0.70928,-3.1562404930591583,2.3774900436401367,0.197341,999.0,,,,,,,66.7,3.031818181,66.7,3.031818181,,,,,,,,,,,,,,,,,,,Rafael Marchan,21646,665561
Brady House,WSN,37,161,150,36,25,7,0,4,17,18,8,0,45,1,1,0,,2,1,0.242626,0.0510546,0.281362,0.181455,0.284831,0.375362,0.290908,0.660193,0.132736,4.0662,0.31673,-0.18381,-0.0896868,15.5451,-3.38154,82.4523,-0.273496,-0.149155,-3.5965564250946045,0.4249195009469986,0.197088,710.1199951171875,,,,,,,137.5,3.716216216,137.5,3.716216216,,,,,,,,,,,,,,,,,,,Brady House,29993,691781
Joey Loperfido,HOU,45,195,176,41,27,9,1,4,22,19,13,0,55,3,1,1,,4,1,0.23231,0.0682378,0.279894,0.243799,0.295915,0.359774,0.292286,0.655688,0.127464,5.05274,0.310663,-0.0321624,0.023933,19.0527,-3.88311,83.6544,-0.00822936,0.629183,-3.7542706606909633,-1.1739035844802856,0.196141,746.02001953125,,,,,,,175.8,3.906666666,175.8,3.906666666,,,,,,,,,,,,,,,,,,,Joey Loperfido,29630,694388
Bo Naylor,CLE,11,44,38,8,5,2,0,2,5,5,4,0,11,0,0,0,,0,0,0.215419,0.101699,0.245209,0.414744,0.297599,0.391536,0.305422,0.689135,0.176118,3.60976,0.253229,-0.0463978,-0.0374321,4.72436,-0.411118,93.1945,-0.0838299,-0.034157,-0.43304985761642456,0.8176948539912701,0.195944,574.2899780273438,,,,,,,43.4,3.945454545,43.4,3.945454545,,,,,,,,,,,,,,,,,,,Bo Naylor,21865,666310
Kevin Alcántara,CHC,6,24,22,5,3,1,0,1,3,3,2,0,7,0,0,0,,0,0,0.225116,0.0723675,0.301556,0.23998,0.282848,0.398001,0.299824,0.680849,0.172885,4.36353,0.291513,-0.000660615,0.0270892,2.53067,-0.33885,90.2835,0.0264286,1.51299,-0.2525464575737715,1.3679325580596924,0.192957,999.0,,,,,,,24.3,4.05,24.3,4.05,,,,,,,,,,,,,,,,,,,Kevin Alcantara,25971,682634
Nathaniel Lowe,CIN,48,209,183,45,31,8,0,7,24,26,24,0,50,1,1,0,,0,0,0.248357,0.112741,0.240445,0.468885,0.336158,0.402867,0.329503,0.739025,0.15451,2.26799,0.304828,-0.578667,-0.293653,26.7101,2.05974,103.747,-0.87232,-0.466557,0.05195540189743042,-4.820723533630371,0.191515,999.0,,,,,,,233.0,4.854166666,233.0,4.854166666,,,,,,,,,,,,,,,,,,,Nathaniel Lowe,19566,663993
Denzel Clarke,ATH,16,69,62,14,9,3,0,1,8,6,5,0,23,1,0,1,,3,0,0.223424,0.0726811,0.32845,0.221285,0.290906,0.356273,0.289676,0.647179,0.132849,6.68948,0.324176,0.13238,0.230327,6.60964,-1.52067,78.4907,0.362706,0.536094,-1.384685218334198,0.7826993614435196,0.1865,728.3300170898438,,,,,,,58.2,3.6375,58.2,3.6375,,,,,,,,,,,,,,,,,,,Denzel Clarke,29858,672016
Rob Refsnyder,SEA,20,88,78,18,12,4,0,3,10,10,9,0,23,1,1,0,,1,0,0.235922,0.100858,0.259963,0.387972,0.321824,0.398167,0.319972,0.719991,0.162244,3.70918,0.294531,-0.125465,-0.0551967,10.6054,0.195715,108.426,-0.180661,-0.0598662,0.695718988776207,-1.9830143563449383,0.186014,999.0,,,,,,,94.5,4.725,94.5,4.725,,,,,,,,,,,,,,,,,,,Rob Refsnyder,13770,608701
Max Clark,DET,14,61,54,13,9,3,1,1,7,6,6,0,12,0,0,0,,1,0,0.241303,0.102913,0.201881,0.50977,0.321932,0.375718,0.31166,0.69765,0.134415,6.02355,0.289877,0.00529931,0.0932777,6.90358,-0.270213,96.0037,0.098577,-0.389649,-0.18787988275289536,-0.17205607891082764,0.182051,999.0,,,,,,,62.5,4.464285714,62.5,4.464285714,,,,,,,,,,,,,,,,,,,Max Clark,sa3022683,703601
Jake Fraley,TBR,30,130,116,27,18,6,0,3,14,13,12,0,28,1,1,0,,4,1,0.233485,0.0927124,0.213659,0.433926,0.309977,0.363858,0.301677,0.673835,0.130373,5.01082,0.280877,0.0206389,0.130506,13.685,-1.61397,88.5852,0.151145,0.309574,-1.5938300341367722,-1.2621851861476898,0.174891,999.0,,,,,,,124.6,4.153333333,124.6,4.153333333,,,,,,,,,,,,,,,,,,,Jake Fraley,19260,641584
Everson Pereira,CHW,30,131,118,26,16,5,0,5,16,16,11,0,41,2,1,0,,2,1,0.223042,0.080968,0.30964,0.261491,0.294285,0.395359,0.305233,0.689644,0.172317,4.8849,0.291907,-0.0899244,0.0866173,14.2089,-1.25799,91.6271,-0.00330708,-0.321856,-1.2973141476977617,-1.6119797825813293,0.17457,999.0,,,,,,,129.1,4.303333333,129.1,4.303333333,,,,,,,,,,,,,,,,,,,Everson Pereira,23695,677592
James McCann,ARI,19,75,69,16,11,3,0,2,8,9,4,0,20,1,1,1,,0,0,0.232903,0.0547659,0.261984,0.209043,0.283404,0.367507,0.288769,0.650912,0.134604,3.10678,0.294601,-0.180354,-0.0503262,7.13072,-1.70751,79.9932,-0.23068,-0.172572,-1.9999234825372696,1.2934770435094833,0.171172,999.0,,,,,,,63.1,3.321052631,63.1,3.321052631,,,,,,,,,,,,,,,,,,,James McCann,12859,543510
Ke'Bryan Hayes,CIN,24,103,94,22,16,4,0,2,10,9,7,0,20,1,1,0,,2,1,0.237122,0.0695679,0.192334,0.361703,0.294219,0.346713,0.286422,0.640932,0.109591,4.79695,0.279552,0.0334988,0.0350068,9.55638,-2.52714,74.4942,0.0685056,1.05682,-3.015233688056469,1.423335611820221,0.170066,999.0,,,,,,,84.6,3.525,84.6,3.525,,,,,,,,,,,,,,,,,,,Ke'Bryan Hayes,18577,663647
Tommy Troy,ARI,19,82,75,18,13,4,0,1,9,8,6,0,19,0,0,0,,2,0,0.241582,0.0782801,0.226431,0.345713,0.304087,0.33085,0.287234,0.634937,0.0892683,4.68038,0.310487,0.000390617,0.0781405,7.6984,-1.96842,78.9508,0.0785311,1.2848,-1.9574064016342163,0.991591602563858,0.167488,999.0,,,,,,,68.6,3.610526315,68.6,3.610526315,,,,,,,,,,,,,,,,,,,Tommy Troy,33279,694371
Michael Helman,TEX,14,62,57,12,7,3,0,2,6,6,4,0,15,0,0,1,,2,0,0.205485,0.0609631,0.244812,0.249021,0.259689,0.340751,0.267478,0.60044,0.135266,5.25068,0.249911,0.0333874,0.212852,4.80065,-2.44947,67.6148,0.246239,1.32058,-2.099868282675743,1.5698101818561554,0.166999,999.0,,,,,,,53.5,3.821428571,53.5,3.821428571,,,,,,,,,,,,,,,,,,,Michael Helman,24605,680737
Agustín Ramírez,MIA,21,86,78,19,12,4,0,3,10,10,7,0,17,1,1,0,,2,1,0.242499,0.0765411,0.196956,0.38862,0.307781,0.410837,0.315764,0.718618,0.168338,4.50583,0.273015,-0.0171812,0.0918573,10.0127,-0.0989844,97.9659,0.0746761,-0.498917,-0.13111896067857742,-0.99212646484375,0.163652,86.8499984741211,,,,,,,93.2,4.438095238,93.2,4.438095238,,,,,,,,,,,,,,,,,,,Agustin Ramirez,26546,682663
Jahmai Jones,DET,20,85,74,18,11,4,0,3,11,10,8,0,22,2,1,0,,2,1,0.23972,0.0956536,0.252171,0.37932,0.325858,0.408908,0.326463,0.734766,0.169188,5.30428,0.299649,-0.0427971,-0.0140962,10.6751,0.631771,106.069,-0.0568933,-0.033254,0.5521365292370319,-1.991587296128273,0.159295,999.0,,,,,,,97.6,4.88,97.6,4.88,,,,,,,,,,,,,,,,,,,Jahmai Jones,18872,663330
Logan Porter,LAA,7,29,26,6,4,1,0,1,3,3,3,0,6,0,0,0,,1,0,0.241732,0.0899439,0.220649,0.407633,0.317218,0.393591,0.315637,0.710809,0.151858,4.48665,0.287819,0.0,-0.00326334,3.424,-0.0368641,97.7816,-0.00326334,0.0,-0.07997867278754711,0.5740740895271301,0.156045,999.0,,,,,,,30.8,4.4,30.8,4.4,,,,,,,,,,,,,,,,,,,Logan Porter,20626,682515
Austin Hedges,CLE,28,109,96,19,13,3,0,2,10,9,9,0,28,1,1,2,,1,0,0.195953,0.079298,0.255136,0.310807,0.268146,0.304154,0.259861,0.572299,0.1082,2.85061,0.246365,-0.175372,-0.154659,7.83666,-5.00204,62.2148,-0.330031,0.673383,-5.177321493625641,2.803012788295746,0.149056,999.0,,,,,,,69.8,2.492857142,69.8,2.492857142,,,,,,,,,,,,,,,,,,,Austin Hedges,12976,595978
Javier Báez,DET,24,102,96,22,15,4,0,2,11,11,4,0,24,1,1,0,,2,0,0.234278,0.0374857,0.235878,0.15892,0.270835,0.36024,0.278722,0.631075,0.125962,4.73297,0.286114,0.0710324,0.0111478,8.83025,-3.12608,73.6069,0.0821802,0.065657,-3.070971056818962,0.9505335837602615,0.148077,740.6500244140625,,,,,,,76.4,3.183333333,76.4,3.183333333,,,,,,,,,,,,,,,,,,,Javier Baez,12979,595879
Spencer Jones,NYY,16,70,64,14,7,3,0,3,9,8,6,0,26,0,0,0,,2,0,0.215718,0.0797169,0.374622,0.212793,0.281043,0.421595,0.307724,0.702638,0.205877,5.0495,0.304383,0.0579054,0.131943,7.68753,-0.529268,94.7036,0.189848,0.0432528,-0.2449987679719925,-0.7630743607878685,0.147651,999.0,,,,,,,73.1,4.56875,73.1,4.56875,,,,,,,,,,,,,,,,,,,Spencer Jones,31532,682987
Ildemaro Vargas,ARI,47,201,186,48,34,9,1,4,21,22,11,0,25,1,1,2,,2,1,0.255619,0.0530593,0.123372,0.430075,0.299152,0.373793,0.297928,0.672944,0.118173,4.28849,0.276643,-0.168869,-0.197428,20.582,-3.10174,86.2128,-0.366297,0.572367,-3.6334501206874847,-1.3188364505767822,0.146151,999.0,,,,,,,189.2,4.025531914,189.2,4.025531914,,,,,,,,,,,,,,,,,,,Ildemaro Vargas,13324,545121
Colby Thomas,ATH,13,57,52,12,7,3,0,2,7,7,4,0,17,1,0,0,,1,0,0.236675,0.0617873,0.301799,0.20473,0.293943,0.424948,0.315514,0.71889,0.188272,4.55144,0.305167,-0.0362121,0.0314964,6.61865,-0.0768933,96.0598,-0.00471568,0.181081,-0.2683247639797628,-0.3121284693479538,0.144935,748.5900268554688,,,,,,,59.6,4.584615384,59.6,4.584615384,,,,,,,,,,,,,,,,,,,Colby Thomas,31855,687515
Christopher Morel,MIA,28,122,108,24,14,5,1,5,14,15,11,0,37,1,1,0,,2,1,0.221843,0.0933324,0.299755,0.311363,0.302959,0.404462,0.313077,0.707421,0.182619,4.96049,0.286016,0.0121237,-0.03196,13.9453,-0.402329,96.1417,-0.0198363,0.297795,-0.5737210512161255,-1.8781314492225647,0.144548,999.0,,,,,,,130.6,4.664285714,130.6,4.664285714,,,,,,,,,,,,,,,,,,,Christopher Morel,21897,666624
Christian Cairo,PHI,8,37,32,7,5,2,0,0,4,3,4,0,9,0,0,0,,2,0,0.218844,0.100458,0.255033,0.393902,0.301381,0.294079,0.274705,0.59546,0.0752346,5.98513,0.298645,0.0365783,0.209093,3.06142,-1.24286,69.8155,0.245671,1.16813,-1.0542850196361542,1.2406574487686157,0.13755,999.0,,,,,,,28.8,3.6,28.8,3.6,,,,,,,,,,,,,,,,,,,Christian Cairo,sa3010028,686551
Yoán Moncada,LAA,20,88,78,18,11,4,0,3,10,10,9,0,25,1,1,0,,0,0,0.228105,0.100163,0.280315,0.357321,0.314297,0.386499,0.312723,0.700795,0.158394,3.36405,0.296551,-0.169167,-0.0787376,10.0927,-0.316941,95.8005,-0.247905,-0.252796,-0.6847108751535416,-1.0852029621601105,0.136708,746.1500244140625,,,,,,,92.6,4.63,92.6,4.63,,,,,,,,,,,,,,,,,,,Yoan Moncada,17232,660162
Harry Ford,WSN,9,37,32,7,5,1,0,1,4,4,4,0,9,1,1,0,,1,0,0.223447,0.100993,0.250491,0.403181,0.313807,0.34272,0.297223,0.656528,0.119273,3.99362,0.28331,-0.0116361,-0.00329261,3.73877,-0.58731,86.7405,-0.0149287,0.00655254,-0.588871456682682,0.7241451414301991,0.13293,725.52001953125,,,,,,,36.4,4.044444444,36.4,4.044444444,,,,,,,,,,,,,,,,,,,Harry Ford,29958,695670
Darell Hernaiz,ATH,11,49,44,11,8,2,0,1,5,4,4,0,7,0,0,0,,1,0,0.251496,0.0774726,0.151587,0.511075,0.312399,0.352376,0.297983,0.664774,0.10088,4.59088,0.286378,-0.0357527,-0.000600263,4.98956,-0.74948,84.1395,-0.036353,0.210142,-0.9458747021853924,0.529277577996254,0.132498,999.0,,,,,,,46.7,4.245454545,46.7,4.245454545,,,,,,,,,,,,,,,,,,,Darell Hernaiz,26224,687231
Nate Eaton,BOS,13,58,53,12,8,2,0,1,6,5,4,0,14,1,0,0,,2,1,0.224966,0.0643552,0.248549,0.258923,0.286053,0.328587,0.277141,0.61464,0.103621,5.59536,0.289914,0.0793353,0.166128,4.97669,-1.86131,68.5932,0.245464,1.53617,-1.9004342257976532,1.1509868502616882,0.132015,999.0,,,,,,,45.4,3.492307692,45.4,3.492307692,,,,,,,,,,,,,,,,,,,Nate Eaton,25055,681987
Cooper Pratt,MIL,7,29,26,6,4,1,0,0,3,3,3,0,6,0,0,0,,1,0,0.228178,0.0876902,0.198865,0.440954,0.29869,0.33,0.283766,0.62869,0.101822,5.29895,0.277426,0.0256589,0.13527,2.64225,-0.776755,78.3392,0.160929,0.633599,-0.5800715088844299,0.9447101056575775,0.131388,999.0,,,,,,,21.4,3.057142857,21.4,3.057142857,,,,,,,,,,,,,,,,,,,Cooper Pratt,sa3022867,806198
Jorbit Vivas,WSN,31,133,116,27,20,5,1,1,14,11,12,0,19,3,1,0,,2,1,0.235352,0.0915312,0.145797,0.627797,0.322119,0.322953,0.295499,0.645073,0.0876012,4.34581,0.270682,-0.1064,-0.127409,13.3118,-2.30266,85.5702,-0.233809,0.349272,-2.4882194846868515,-0.44008010625839233,0.130754,999.0,,,,,,,110.8,3.574193548,110.8,3.574193548,,,,,,,,,,,,,,,,,,,Jorbit Vivas,23917,678391
Jesse Winker,,17,73,62,15,10,3,0,2,9,8,10,0,16,1,1,0,,1,0,0.236663,0.131409,0.221574,0.59307,0.34521,0.38403,0.327319,0.729239,0.147367,4.37395,0.287327,-0.276604,-0.033467,9.20013,0.591571,106.673,-0.310071,-0.0741624,0.2643018960952759,-1.4377426654100418,0.129923,999.0,,,,,,,84.4,4.964705882,84.4,4.964705882,,,,,,,,,,,,,,,,,,,Jesse Winker,13590,608385
Blake Perkins,MIL,14,62,55,12,8,2,0,1,7,6,6,0,17,0,0,0,,2,1,0.214059,0.100952,0.266359,0.379006,0.296553,0.322434,0.281737,0.618987,0.108375,5.3406,0.283608,0.0747889,0.0797947,5.56095,-1.76548,76.9614,0.154584,0.600934,-1.5342766493558884,0.8231559544801712,0.12907,999.0,,,,,,,46.4,3.314285714,46.4,3.314285714,,,,,,,,,,,,,,,,,,,Blake Perkins,19921,663368
